what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156473291
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156475141
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156476082
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321156477418
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156477737
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156477780
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321156486857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156491147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156500054
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156500302
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156500349
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321156502039
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156505540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321156514544
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156516229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321156518494
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1321156519575
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156523055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321156537551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321156550031
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156551127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321156555972
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156564651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321156571468
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321156572204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321156575600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321156579075
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1321156581225
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.indent",1321156584826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156592584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156655543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321156658212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156662687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156673625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321156675115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156680054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156692596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321156695696
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156704051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156712358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321156714169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321156728014
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1321156741895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156749161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156780269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156791555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156834726
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1321156858847
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1321156858858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321156882452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321156898601
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321156910449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321156935157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157003941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157102157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157136701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157138281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157175568
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157190153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157191673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157193195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157194715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321157210927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321157215485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157217940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157226953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321157233419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321157233768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321157233925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321157234086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321157234227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321157235235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157238858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157246185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157251655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157253116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157256429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157257659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157260954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157262449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157269737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157280749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157285458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157297034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157342009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157355571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157367139
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321157401564
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321157411364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157416027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157491492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321157581508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157595400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157633399
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157639867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157799159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157860887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321157884320
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1321157916859
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321157941014
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1321158006119
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1321158006165
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321158009068
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1321158009069
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321158042256
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321158047169
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158079821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158095096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158108303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158124522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321158162386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158172961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158233871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158260921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158446810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158463309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158464987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158475788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158497029
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321158529469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321158555964
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158563832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158603335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321158622216
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321158680250
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321158685414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321158692648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158764821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158796459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321158799204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158845136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321158862453
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321158925763
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321158940043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321158942515
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321158968746
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321158974422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321159008350
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321159045267
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321159059105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321159063821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321159084544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321159090796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321159122780
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321159150242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321159162010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321159164325
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321159164352
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321159164619
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1321159165339
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1321159165341
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1321159165342
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1321159165343
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1321159165393
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1321159165394
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1321159165394
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1321159165394
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,15.0.0.v201110251216-213216,"overlay.com.android.ide.eclipse.adt.overlay",1321159165394
stopped,bundle,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.adt",1321159165394
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1321159165395
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1321159165456
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1321159165457
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1321159165457
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1321159165457
